Time,Hand_WristRoot.x,Hand_WristRoot.y,Hand_WristRoot.z,ForearmStub.x,ForearmStub.y,ForearmStub.z,Thumb0.x,Thumb0.y,Thumb0.z,Thumb1.x,Thumb1.y,Thumb1.z,Thumb2.x,Thumb2.y,Thumb2.z,Thumb3.x,Thumb3.y,Thumb3.z,ThumbTip.x,ThumbTip.y,ThumbTip.z,Index1.x,Index1.y,Index1.z,Index2.x,Index2.y,Index2.z,Index3.x,Index3.y,Index3.z,IndexTip.x,IndexTip.y,IndexTip.z,Middle1.x,Middle1.y,Middle1.z,Middle2.x,Middle2.y,Middle2.z,Middle3.x,Middle3.y,Middle3.z,MiddleTip.x,MiddleTip.y,MiddleTip.z,Ring1.x,Ring1.y,Ring1.z,Ring2.x,Ring2.y,Ring2.z,Ring3.x,Ring3.y,Ring3.z,RingTip.x,RingTip.y,RingTip.z,Pinky0.x,Pinky0.y,Pinky0.z,Pinky1.x,Pinky1.y,Pinky1.z,Pinky2.x,Pinky2.y,Pinky2.z,Pinky3.x,Pinky3.y,Pinky3.z,PinkyTip.x,PinkyTip.y,PinkyTip.z
6.678833,-0.07563907,1.072639,0.2883797,-0.07563907,1.072639,0.2883797,-0.07195079,1.098003,0.280483,-0.08327964,1.121642,0.2807954,-0.08999767,1.155228,0.2825277,-0.08366272,1.190296,0.2833926,-0.08925733,1.215633,0.2844989,-0.04224576,1.170867,0.3012785,-0.01985884,1.20286,0.3099841,-0.004649326,1.223497,0.3098581,0.01056807,1.241555,0.3101,-0.02392743,1.157266,0.3071873,0.005461216,1.191204,0.3130862,0.02462307,1.213017,0.3143135,0.04231398,1.232438,0.3165188,-0.01015655,1.140855,0.3024646,0.01652393,1.171008,0.3108859,0.03460246,1.192423,0.3114209,0.04988416,1.213035,0.3096873,-0.03496037,1.090625,0.2874775,0.000591949,1.122534,0.2935292,0.02397735,1.141843,0.3049464,0.0401527,1.155881,0.3055004,0.05507746,1.173496,0.3036517
6.691495,-0.0755586,1.071252,0.2875676,-0.0755586,1.071252,0.2875676,-0.07324556,1.097041,0.2805782,-0.08561194,1.120106,0.2821001,-0.09367575,1.153251,0.2856469,-0.08881154,1.188483,0.2880343,-0.09568392,1.213396,0.2906066,-0.04630936,1.170363,0.3034348,-0.02523259,1.203036,0.3128566,-0.01103769,1.224349,0.3140612,0.003289156,1.243046,0.3157693,-0.02723575,1.157411,0.3083269,0.000476778,1.192644,0.3147281,0.0184947,1.21529,0.3173774,0.03518134,1.23533,0.3212479,-0.01287131,1.141848,0.3026073,0.01243374,1.173028,0.3115234,0.02951419,1.195175,0.3133866,0.04391274,1.216484,0.313427,-0.0357784,1.091127,0.2863128,-0.001555488,1.124398,0.2926836,0.02131608,1.143705,0.3051014,0.0371884,1.157975,0.3069679,0.05191946,1.175846,0.3071786
6.704671,-0.0755364,1.07007,0.2857929,-0.0755364,1.07007,0.2857929,-0.07441559,1.096248,0.2800703,-0.08764485,1.118698,0.2829314,-0.09668933,1.151228,0.2889483,-0.09298413,1.186364,0.2936763,-0.1007239,1.210743,0.2981755,-0.05003459,1.169405,0.3061018,-0.03036933,1.202559,0.3168082,-0.01719189,1.224411,0.3192686,-0.003753468,1.243601,0.3222481,-0.03035541,1.157033,0.3099923,-0.004229657,1.193231,0.3175712,0.01273811,1.216578,0.3209614,0.02853384,1.237162,0.3256333,-0.01548667,1.142384,0.3032394,0.008641772,1.174159,0.313248,0.02481458,1.196885,0.3160202,0.03837051,1.218704,0.3172719,-0.03663144,1.091623,0.2848261,-0.003670759,1.125934,0.2922481,0.01866205,1.145521,0.3051965,0.0339846,1.160323,0.3074694,0.04814588,1.178604,0.3087684
6.718351,-0.0753791,1.068765,0.2843311,-0.0753791,1.068765,0.2843311,-0.07543512,1.095215,0.2798981,-0.08946996,1.11696,0.2840725,-0.09942982,1.148699,0.2924146,-0.09684532,1.183564,0.2993717,-0.1053572,1.207277,0.3056754,-0.05351083,1.167958,0.3090854,-0.03553635,1.201614,0.3211147,-0.02355026,1.223971,0.3248193,-0.01115052,1.243624,0.3290271,-0.03327209,1.156236,0.311995,-0.008724317,1.193277,0.3206953,0.007194407,1.217234,0.3248344,0.02211069,1.238277,0.3302856,-0.017963,1.142564,0.304251,0.004994333,1.174831,0.3153782,0.02026023,1.198047,0.3190761,0.03298086,1.220264,0.321521,-0.03740595,1.091933,0.2837257,-0.00571683,1.127175,0.2922408,0.01608479,1.146989,0.3057382,0.03085372,1.162269,0.3084617,0.04443377,1.180889,0.3107679
6.732547,-0.07469171,1.068818,0.2823552,-0.07469171,1.068818,0.2823552,-0.07577061,1.095448,0.2793676,-0.09032792,1.116631,0.284525,-0.1008544,1.147603,0.2948277,-0.0989035,1.182029,0.3038643,-0.1078681,1.205128,0.3116467,-0.05626473,1.167278,0.312293,-0.03953478,1.200917,0.326043,-0.02841441,1.223513,0.3308333,-0.01676778,1.243402,0.335983,-0.03557815,1.156183,0.3144008,-0.01252203,1.194437,0.3218438,0.00235416,1.219195,0.3250435,0.01643326,1.241011,0.3296078,-0.0198512,1.143533,0.305804,0.001894943,1.176475,0.3173792,0.01616823,1.200273,0.321332,0.02790371,1.222997,0.3240272,-0.03760986,1.093392,0.2827103,-0.00716377,1.129286,0.2928783,0.01400936,1.149147,0.3072771,0.02818814,1.164857,0.3106204,0.04103139,1.183882,0.3137084
6.746448,-0.07401994,1.068568,0.2806809,-0.07401994,1.068568,0.2806809,-0.07611629,1.095261,0.2791436,-0.09113563,1.115868,0.2852249,-0.102184,1.146011,0.2972887,-0.1008162,1.17991,0.3082258,-0.1101938,1.202352,0.3173311,-0.05894133,1.165904,0.3157297,-0.04339486,1.199372,0.3311816,-0.03311393,1.222106,0.337069,-0.02219775,1.242139,0.343172,-0.03783683,1.155497,0.3170603,-0.01640131,1.19473,0.3242461,-0.002670556,1.220196,0.3269724,0.01045813,1.242688,0.3310685,-0.02174296,1.143926,0.3076604,-0.001320615,1.17769,0.3192756,0.01185188,1.202119,0.3232053,0.0224966,1.225375,0.3258953,-0.03787256,1.094463,0.2820466,-0.00867258,1.130879,0.2938777,0.01188216,1.150716,0.3091762,0.02521722,1.167143,0.3125482,0.03700963,1.186814,0.3157782
6.760474,-0.07359672,1.068197,0.2761804,-0.07359672,1.068197,0.2761804,-0.07659426,1.094848,0.2760996,-0.09187819,1.115049,0.2828481,-0.1031032,1.14438,0.2966279,-0.1018437,1.177604,0.3094816,-0.1112562,1.199488,0.3198259,-0.06162886,1.163947,0.3164165,-0.04709732,1.197093,0.3334656,-0.03757545,1.220044,0.3397734,-0.02731951,1.240334,0.3461662,-0.04018127,1.154201,0.3171211,-0.02007347,1.193723,0.3262868,-0.007453278,1.219766,0.328932,0.004724793,1.242811,0.3328831,-0.02375212,1.143705,0.307062,-0.004420131,1.177464,0.3204294,0.007555887,1.202506,0.3243243,0.01702008,1.226271,0.3269713,-0.03833224,1.095185,0.2788475,-0.01031554,1.131872,0.292555,0.009597808,1.151582,0.3088354,0.02207205,1.168631,0.3124074,0.03281693,1.188841,0.3159498
6.774698,-0.07313129,1.067619,0.2725535,-0.07313129,1.067619,0.2725535,-0.07702874,1.094118,0.2739258,-0.09267357,1.11375,0.2814803,-0.1042191,1.142049,0.2970377,-0.103234,1.174472,0.3118161,-0.1127695,1.195644,0.3234502,-0.06419867,1.161409,0.3178737,-0.05063235,1.194457,0.3358816,-0.04192166,1.217767,0.3420462,-0.03237393,1.238469,0.3482119,-0.0424304,1.152375,0.3179772,-0.02364708,1.192027,0.3291706,-0.01208845,1.218502,0.3323249,-0.00083784,1.241946,0.3366593,-0.02570836,1.143004,0.3073093,-0.007454589,1.176634,0.3224029,0.003389224,1.202123,0.326697,0.01174188,1.22626,0.329698,-0.03878621,1.095609,0.2765588,-0.01195509,1.132435,0.2921377,0.007321924,1.151953,0.3093859,0.01900496,1.169446,0.313453,0.02880166,1.190015,0.3176232
6.789468,-0.07266942,1.066951,0.2696929,-0.07266942,1.066951,0.2696929,-0.07745238,1.093191,0.2724979,-0.09351299,1.112116,0.2809298,-0.1054641,1.139209,0.298232,-0.1045173,1.170823,0.3146728,-0.1139969,1.191328,0.327486,-0.06665545,1.158435,0.3199382,-0.05404954,1.19152,0.3385666,-0.04617767,1.215148,0.3446452,-0.0373732,1.236228,0.3506328,-0.04459407,1.150156,0.3194741,-0.02712223,1.189797,0.3326513,-0.016571,1.216573,0.3366764,-0.006211258,1.240285,0.341718,-0.02762546,1.141942,0.3082553,-0.01042426,1.175329,0.3250316,-0.000612699,1.201092,0.3301006,0.006728575,1.22546,0.3338001,-0.0392678,1.09584,0.2750601,-0.0136089,1.132673,0.2924865,0.00504449,1.151938,0.3106796,0.01598263,1.169745,0.3154003,0.02489668,1.190538,0.3203651
6.802799,-0.0707787,1.067696,0.2643366,-0.0707787,1.067696,0.2643366,-0.07635757,1.093598,0.2684882,-0.09293613,1.111565,0.2779522,-0.1056272,1.137398,0.2966008,-0.1056062,1.168183,0.3145711,-0.1155169,1.187816,0.3283855,-0.06725588,1.156687,0.3190948,-0.05545526,1.189091,0.3393736,-0.04825918,1.212684,0.3463609,-0.0400844,1.233832,0.3529665,-0.04495087,1.149141,0.3180877,-0.02857652,1.188618,0.3330466,-0.01918973,1.215859,0.3368289,-0.01008812,1.240268,0.3408755,-0.02781655,1.14204,0.3063722,-0.01149198,1.175071,0.3246609,-0.002907813,1.201268,0.329732,0.002958015,1.226118,0.3328093,-0.03825657,1.097318,0.2709623,-0.01363305,1.134021,0.2900763,0.004500508,1.152935,0.3091422,0.0144988,1.171223,0.3141019,0.0222811,1.192394,0.3193628
6.81635,-0.06932172,1.067947,0.2601559,-0.06932172,1.067947,0.2601559,-0.07567602,1.093421,0.2656311,-0.09272978,1.110372,0.2760745,-0.1061039,1.134872,0.2960008,-0.1069651,1.164732,0.3154506,-0.117115,1.183549,0.3301946,-0.06816772,1.154167,0.3192738,-0.05712029,1.18579,0.3411478,-0.05057142,1.209255,0.349131,-0.04301821,1.230416,0.3564046,-0.04564595,1.147389,0.3177565,-0.03034116,1.186599,0.3344502,-0.02206264,1.214174,0.3383976,-0.01422188,1.239104,0.3418668,-0.02838733,1.141426,0.3055977,-0.01290617,1.174014,0.3253549,-0.005465165,1.200495,0.3307513,-0.000984252,1.225658,0.3336018,-0.03769229,1.098216,0.268059,-0.01408406,1.134681,0.2888362,0.003548577,1.153187,0.3087531,0.01265936,1.171818,0.3141292,0.01937792,1.193227,0.3198703
6.83128,-0.06715438,1.069314,0.2562394,-0.06715438,1.069314,0.2562394,-0.07402855,1.094367,0.2629018,-0.09136988,1.110455,0.2742013,-0.1051513,1.133761,0.2952515,-0.1066603,1.162659,0.3160655,-0.117013,1.180654,0.3316703,-0.0674727,1.152783,0.3191921,-0.05688836,1.183566,0.3424491,-0.05077639,1.206821,0.3513417,-0.04363104,1.227853,0.3593616,-0.04481865,1.146585,0.3172293,-0.03018487,1.185287,0.3356231,-0.02250815,1.212875,0.3405726,-0.01532502,1.237906,0.3446775,-0.02752119,1.141563,0.3047057,-0.01251761,1.1735,0.3258466,-0.00567589,1.199941,0.3321538,-0.001860663,1.225118,0.3357487,-0.0361431,1.099894,0.2653078,-0.01319432,1.135903,0.2875674,0.004160337,1.153896,0.308186,0.0127905,1.172559,0.3142075,0.01893267,1.193929,0.3206914
6.844817,-0.0654695,1.070077,0.2529369,-0.0654695,1.070077,0.2529369,-0.07285096,1.094644,0.2607649,-0.09045414,1.109828,0.2728804,-0.1046061,1.131887,0.2950008,-0.1072641,1.159463,0.3174315,-0.1181739,1.176248,0.3339766,-0.06718083,1.150608,0.3195854,-0.05702884,1.180491,0.3441715,-0.05134753,1.203497,0.3539518,-0.04460285,1.224362,0.3627205,-0.04440941,1.145018,0.3171998,-0.03041974,1.183126,0.3372607,-0.02331774,1.210654,0.343282,-0.01673595,1.235706,0.348187,-0.02709794,1.140956,0.3043518,-0.01253895,1.172173,0.3268359,-0.006263956,1.198507,0.3341074,-0.003040947,1.223624,0.3385898,-0.03508136,1.100913,0.2631736,-0.01277637,1.136396,0.2868841,0.004318058,1.153848,0.308174,0.01248847,1.172488,0.3148704,0.01808,1.19376,0.3221279
6.859224,-0.06426647,1.069973,0.2534934,-0.06426647,1.069973,0.2534934,-0.07167614,1.094231,0.2622061,-0.08923097,1.10896,0.2749383,-0.1032774,1.130224,0.2978886,-0.1073725,1.156096,0.3220656,-0.1191802,1.171298,0.3395007,-0.06578565,1.148176,0.3228633,-0.05547186,1.177186,0.3484083,-0.04975657,1.199875,0.3588849,-0.04299467,1.220485,0.3682256,-0.04301266,1.142753,0.3201325,-0.0289164,1.180125,0.3414626,-0.02179515,1.207419,0.3484481,-0.01519754,1.232278,0.354236,-0.02577743,1.139194,0.3070351,-0.01106076,1.169594,0.3305143,-0.004741333,1.19565,0.3386914,-0.00150153,1.220593,0.3440503,-0.03391206,1.100551,0.264569,-0.01156247,1.135284,0.2893243,0.005643129,1.152057,0.3110661,0.01381341,1.170483,0.3183311,0.01939186,1.19152,0.3262534
6.873235,-0.06319824,1.069858,0.253451,-0.06319824,1.069858,0.253451,-0.0706427,1.093771,0.2630426,-0.08814846,1.108015,0.2763797,-0.102083,1.128445,0.3001423,-0.1071038,1.152765,0.3257145,-0.1194677,1.166627,0.3438665,-0.06453478,1.145629,0.325472,-0.0540604,1.173741,0.3519404,-0.04831538,1.196091,0.363107,-0.04154449,1.216436,0.3730045,-0.04176033,1.140401,0.322397,-0.02755956,1.176992,0.3449742,-0.02042522,1.204021,0.3529147,-0.01381803,1.228657,0.3595763,-0.02460515,1.137366,0.3090646,-0.009708337,1.166857,0.3335671,-0.003330112,1.192584,0.3426853,-6.06E-05,1.217309,0.3489586,-0.03288835,1.100167,0.2653559,-0.01050177,1.134126,0.2911308,0.006818503,1.150211,0.3132976,0.01498368,1.168408,0.3211209,0.02054495,1.189191,0.3296998
6.88743,-0.06209677,1.069723,0.2530376,-0.06209677,1.069723,0.2530376,-0.06958004,1.093258,0.2634965,-0.08703392,1.106994,0.2774216,-0.1008468,1.126554,0.3019735,-0.1065489,1.149376,0.3287551,-0.1193065,1.162002,0.3475263,-0.06325357,1.142976,0.3276224,-0.05258253,1.170162,0.3549638,-0.04679931,1.192175,0.3667625,-0.04002184,1.212278,0.3771383,-0.04047853,1.137965,0.3242075,-0.02609771,1.173545,0.3482401,-0.01889167,1.200202,0.3572951,-0.01222177,1.224523,0.3649757,-0.02340737,1.135471,0.310657,-0.008276217,1.163889,0.3362601,-0.001795419,1.189204,0.3464004,0.001545489,1.213645,0.3536697,-0.03183937,1.099752,0.2657585,-0.009420492,1.132916,0.2925225,0.008019932,1.148305,0.3150847,0.01617695,1.166263,0.3234521,0.02171948,1.186773,0.3326755
6.900648,-0.06139654,1.068978,0.2531504,-0.06139654,1.068978,0.2531504,-0.06821424,1.092428,0.2642342,-0.08517888,1.106393,0.278532,-0.09826907,1.125792,0.3036022,-0.1031864,1.148105,0.3309625,-0.1154746,1.160663,0.3500879,-0.06031798,1.140324,0.3295615,-0.04747042,1.166457,0.3569941,-0.0406171,1.188766,0.3676034,-0.03301891,1.209318,0.3764131,-0.03769705,1.134806,0.3259134,-0.02221036,1.169341,0.3507691,-0.01428866,1.195631,0.360285,-0.006991953,1.21965,0.3683403,-0.02075299,1.132209,0.3122234,-0.004722614,1.159581,0.3384107,0.002445392,1.184512,0.3490309,0.006414354,1.208722,0.3567441,-0.03030663,1.097871,0.2664798,-0.0069125,1.129747,0.2939641,0.01083181,1.144769,0.316537,0.01920791,1.162603,0.3249527,0.02496421,1.183036,0.334216
6.913782,-0.06059569,1.068273,0.2529734,-0.06059569,1.068273,0.2529734,-0.0667764,1.091596,0.2646829,-0.08316928,1.105906,0.2793022,-0.09544118,1.12525,0.3048245,-0.09946518,1.147121,0.3326828,-0.1112144,1.159721,0.3521172,-0.05740428,1.137596,0.3311666,-0.04280803,1.163478,0.3579549,-0.03515618,1.186146,0.3671665,-0.02700089,1.207148,0.3742469,-0.03494447,1.13161,0.3272687,-0.01841526,1.165066,0.3529175,-0.01012943,1.191373,0.3620699,-0.002533693,1.215424,0.3697402,-0.01812929,1.128942,0.3134343,-0.001257356,1.155256,0.3401728,0.006292835,1.180073,0.3507926,0.0105895,1.204234,0.3584862,-0.02873512,1.096032,0.2668804,-0.004432764,1.126603,0.2950508,0.01341496,1.141952,0.3173198,0.02170201,1.159979,0.3254072,0.02731615,1.18062,0.3342863
6.930722,-0.06079352,1.068273,0.2542614,-0.06079352,1.068273,0.2542614,-0.06498784,1.091941,0.2661565,-0.08012313,1.107563,0.2807882,-0.09077125,1.12773,0.3064033,-0.09306745,1.149605,0.3344536,-0.103802,1.163023,0.3539277,-0.05208127,1.13634,0.3331351,-0.0354743,1.164229,0.3565229,-0.02803178,1.188709,0.3581175,-0.02136716,1.211192,0.3553226,-0.03020589,1.128443,0.3293168,-0.01162428,1.1627,0.3523722,-0.003940891,1.190666,0.3542028,0.001299411,1.216411,0.3520304,-0.01359393,1.124436,0.3155602,0.004677832,1.151899,0.3401358,0.01117174,1.178786,0.3446777,0.01267149,1.204445,0.3438099,-0.02672029,1.093005,0.2686283,-2.83E-05,1.121071,0.2972388,0.01805019,1.137628,0.3184312,0.02495211,1.157295,0.3233894,0.02701022,1.180142,0.3265905
6.941823,-0.06086478,1.068237,0.2554005,-0.06086478,1.068237,0.2554005,-0.06310795,1.092061,0.2675112,-0.07692705,1.108808,0.2822005,-0.08594854,1.129581,0.3079549,-0.086833,1.151167,0.3363076,-0.09668981,1.165135,0.3558587,-0.04690887,1.134553,0.3350094,-0.02815671,1.162878,0.3561414,-0.02040138,1.187101,0.352931,-0.01464035,1.208221,0.3440713,-0.02576015,1.124859,0.3312357,-0.004869059,1.158948,0.3524929,0.003057569,1.186758,0.3496212,0.007046908,1.211454,0.3413028,-0.009459779,1.119585,0.3175339,0.01056357,1.147139,0.3405964,0.01707934,1.174397,0.3411056,0.01724425,1.199331,0.3348094,-0.02490562,1.089839,0.2702115,0.003889844,1.115254,0.2992568,0.02187368,1.132197,0.3202232,0.02798754,1.152503,0.3232768,0.02784708,1.175658,0.3227577
6.955719,-0.06081378,1.068173,0.2562689,-0.06081378,1.068173,0.2562689,-0.06113508,1.091976,0.2686221,-0.07356552,1.109704,0.2834005,-0.08093683,1.130913,0.3093245,-0.080676,1.152021,0.3380476,-0.089775,1.166368,0.3576911,-0.04186794,1.132272,0.3366587,-0.0208811,1.160175,0.356191,-0.01250091,1.183552,0.3498262,-0.007283553,1.202798,0.3371737,-0.02157957,1.120884,0.3328959,0.001703687,1.154229,0.3528035,0.01030035,1.181321,0.3467546,0.01363215,1.204421,0.3344951,-0.005690895,1.114406,0.3192267,0.01622787,1.141441,0.3411513,0.02331483,1.168463,0.3388519,0.02287398,1.19221,0.3289899,-0.02326966,1.08654,0.2715051,0.007364973,1.109161,0.3009768,0.02555245,1.126029,0.3218275,0.03151901,1.146542,0.3234562,0.03029048,1.169441,0.3202087
6.971557,-0.06714797,1.071605,0.2729841,-0.06714797,1.071605,0.2729841,-0.06456396,1.095441,0.2850032,-0.07479607,1.114738,0.2995,-0.07961101,1.137018,0.3251238,-0.07706814,1.158267,0.3536304,-0.08453427,1.173806,0.373055,-0.04064088,1.134028,0.3525508,-0.01695898,1.161906,0.3687538,-0.008231144,1.183246,0.3575454,-0.003746346,1.199168,0.3406893,-0.02190103,1.120176,0.3490304,0.004623972,1.153878,0.3635527,0.01322228,1.178818,0.3513644,0.01469417,1.19803,0.3333713,-0.006899029,1.111595,0.3355182,0.01821016,1.139226,0.3527837,0.02503881,1.164986,0.3440946,0.02237885,1.185196,0.3284149,-0.02766341,1.085426,0.2881174,0.005454525,1.104522,0.317397,0.02532291,1.122733,0.3353877,0.03052668,1.143291,0.3323346,0.02702847,1.164466,0.323627
6.983408,-0.07140815,1.073954,0.284489,-0.07140815,1.073954,0.284489,-0.06598261,1.097458,0.2962102,-0.07389273,1.118006,0.3104388,-0.07609738,1.141001,0.335787,-0.07131521,1.162115,0.3641061,-0.07705285,1.178617,0.3833231,-0.03771676,1.133756,0.3633486,-0.01250606,1.161416,0.3774851,-0.003312938,1.180558,0.3631221,0.000798672,1.19331,0.3436745,-0.02078563,1.117689,0.3600802,0.008785762,1.150204,0.3709728,0.01773392,1.172728,0.3549389,0.01786055,1.188518,0.3338276,-0.00690262,1.107176,0.3467385,0.02154576,1.133479,0.3605536,0.02867405,1.157454,0.3479009,0.02443635,1.174758,0.3293532,-0.03057502,1.083089,0.2995975,0.004544809,1.098419,0.3287583,0.027765,1.115549,0.3435043,0.03339193,1.135246,0.3372263,0.02877477,1.15484,0.3257728
6.997838,-0.07749102,1.073356,0.3034219,-0.07749102,1.073356,0.3034219,-0.06943355,1.096681,0.3139241,-0.07506056,1.118336,0.3275863,-0.07439828,1.142236,0.3521729,-0.06972528,1.163629,0.3803001,-0.07556519,1.180598,0.3990743,-0.03541591,1.132761,0.3784614,-0.007779777,1.160671,0.3860643,-0.000620768,1.175963,0.3667738,0.000191368,1.18373,0.3444859,-0.02021772,1.115019,0.3753487,0.01082283,1.14777,0.3791101,0.01775856,1.166769,0.3582431,0.01554322,1.178463,0.3347197,-0.007892273,1.102687,0.3620344,0.02262808,1.129326,0.3691671,0.02774849,1.150725,0.3518017,0.0210463,1.164913,0.3314261,-0.03545059,1.079113,0.3167831,0.002007566,1.092149,0.344091,0.0276641,1.109874,0.3529009,0.03113087,1.128268,0.3424759,0.02365376,1.145635,0.3290999
7.013853,-0.08196327,1.073089,0.3174471,-0.08196327,1.073089,0.3174471,-0.07139926,1.095935,0.3267044,-0.07495233,1.11835,0.3398273,-0.0717013,1.142225,0.3642314,-0.06662674,1.163278,0.3925449,-0.07247142,1.180289,0.4112795,-0.03189669,1.131103,0.3885654,-0.002081014,1.157665,0.3910193,0.003200978,1.169537,0.3689202,0.001032643,1.173525,0.3457443,-0.01853827,1.111896,0.3857163,0.01406766,1.143263,0.3839015,0.01931135,1.158951,0.3600084,0.01501404,1.167389,0.3354045,-0.007896386,1.097949,0.3725446,0.0244438,1.123295,0.3744732,0.02793039,1.14231,0.3541756,0.01917353,1.154262,0.3331557,-0.03912136,1.075357,0.3292152,0.00033474,1.085837,0.3547522,0.02777393,1.102551,0.3589733,0.0296395,1.119699,0.3462657,0.02029087,1.135787,0.3324736
7.025046,-0.08553852,1.073009,0.3287418,-0.08553852,1.073009,0.3287418,-0.0725919,1.095096,0.3367304,-0.074021,1.118087,0.3492447,-0.0682108,1.141739,0.3733903,-0.06237089,1.162492,0.4017779,-0.06792375,1.179682,0.420437,-0.02787338,1.1287,0.3958494,0.003799103,1.153071,0.3939958,0.00721661,1.162027,0.3702192,0.002203599,1.163191,0.3471704,-0.01645453,1.108233,0.393365,0.01767796,1.137268,0.3868651,0.02124435,1.149982,0.3609782,0.0149427,1.155901,0.3360733,-0.007613227,1.092867,0.3804431,0.0262841,1.116046,0.3780515,0.02828132,1.13297,0.3557965,0.01776837,1.1434,0.334771,-0.0422857,1.071692,0.3390629,-0.001162671,1.079379,0.3629076,0.02762984,1.09424,0.3633712,0.0282865,1.110392,0.3493105,0.01771215,1.125888,0.3357277
7.038118,-0.08595879,1.083022,0.3345331,-0.08595879,1.083022,0.3345331,-0.07103457,1.104305,0.3411362,-0.07076149,1.127604,0.3531482,-0.06273671,1.151511,0.3763918,-0.05512846,1.172654,0.4040633,-0.05934765,1.1905,0.4224542,-0.02131407,1.136366,0.3970287,0.01130135,1.158327,0.3896466,0.009078391,1.16308,0.3645533,-0.003003135,1.159473,0.3445843,-0.01159938,1.115004,0.394843,0.02288292,1.141348,0.3819079,0.01977877,1.149287,0.3541264,0.004736051,1.149269,0.3324763,-0.004530549,1.098566,0.3821517,0.0295046,1.120134,0.3738801,0.02548456,1.133807,0.3497432,0.007367991,1.13885,0.3322006,-0.04251347,1.078723,0.3430822,9.37E-05,1.084025,0.3648831,0.02922834,1.09789,0.3618828,0.0261443,1.112813,0.3468228,0.009784013,1.12474,0.3355736
7.051716,-0.08688714,1.090058,0.3406226,-0.08688714,1.090058,0.3406226,-0.07012265,1.110337,0.3458196,-0.06802993,1.13385,0.3572205,-0.05769614,1.157851,0.3794321,-0.04820925,1.179286,0.4062867,-0.05097379,1.197769,0.4243207,-0.01572326,1.140328,0.3984053,0.01734944,1.159465,0.3865516,0.01078229,1.16158,0.3618613,-0.00583595,1.155852,0.3460891,-0.007755615,1.11822,0.3966098,0.0267169,1.141429,0.3786296,0.0186187,1.146367,0.351161,-0.001615211,1.1437,0.3344732,-0.002511449,1.100869,0.3842524,0.03145206,1.120152,0.3713433,0.02316511,1.131683,0.3471756,0.000998497,1.134078,0.3343583,-0.04355852,1.082713,0.3475324,0.000240535,1.085444,0.3673552,0.02957065,1.097836,0.3613346,0.0239816,1.111884,0.3461546,0.004663512,1.121743,0.3380264
7.065948,-0.08460188,1.094337,0.3384601,-0.08460188,1.094337,0.3384601,-0.06660963,1.113939,0.3418212,-0.06313773,1.137791,0.3521291,-0.05085815,1.163267,0.3715293,-0.03987788,1.186722,0.396023,-0.04162579,1.206715,0.412507,-0.008242927,1.143564,0.390192,0.02447558,1.160258,0.3743389,0.01372538,1.159997,0.3510671,-0.006164834,1.152802,0.3405623,-0.001487002,1.121008,0.3891553,0.03204919,1.141413,0.3665883,0.01860353,1.143301,0.3408952,-0.005493984,1.138453,0.3313656,0.002266191,1.102827,0.3774671,0.03548804,1.120127,0.3604661,0.0224814,1.129222,0.3373621,-0.002430812,1.128857,0.330988,-0.04140459,1.08508,0.3436919,0.003404513,1.086476,0.3612689,0.03312619,1.096918,0.3536765,0.0255162,1.110088,0.3385872,0.004050329,1.117602,0.3342056
7.079908,-0.08353305,1.097942,0.3389169,-0.08353305,1.097942,0.3389169,-0.06443346,1.116707,0.3404536,-0.05956221,1.140787,0.3495986,-0.04540595,1.167277,0.3661536,-0.03308165,1.19236,0.3882804,-0.03392021,1.213587,0.4032206,-0.00235413,1.145486,0.3845211,0.02965351,1.159529,0.3650575,0.01559348,1.157753,0.3436946,-0.00611496,1.150345,0.3380733,0.003198266,1.122582,0.3843042,0.03547361,1.139941,0.3577094,0.01805369,1.140041,0.3344495,-0.007605031,1.134931,0.3312053,0.005455054,1.103691,0.3733806,0.03767914,1.118761,0.3527277,0.02125225,1.126242,0.3312827,-0.004415281,1.124851,0.3304935,-0.04065286,1.086681,0.3425981,0.004975192,1.08655,0.357987,0.034669,1.096157,0.3492661,0.02545889,1.108129,0.3340716,0.003012657,1.113578,0.3323642
7.09377,-0.08025181,1.100702,0.3318245,-0.08025181,1.100702,0.3318245,-0.06062196,1.118966,0.3324284,-0.05499448,1.14315,0.3408372,-0.03988911,1.170099,0.3557289,-0.02665728,1.195981,0.3763601,-0.0268666,1.217891,0.3903042,0.003131188,1.147254,0.3743733,0.03454962,1.159658,0.3529362,0.01797689,1.156911,0.333571,-0.004421093,1.149556,0.3321684,0.008054316,1.124207,0.3747077,0.03922717,1.139359,0.3455697,0.01882226,1.138798,0.3248861,-0.007080555,1.134187,0.3265584,0.009566799,1.104959,0.3642927,0.04057212,1.118875,0.3411186,0.02132791,1.125065,0.3217011,-0.004030891,1.122864,0.3253704,-0.03762481,1.088366,0.334959,0.008297384,1.087407,0.3494154,0.03762168,1.096937,0.3394487,0.02661884,1.107934,0.3247169,0.003765807,1.111524,0.3258558
